ProteinName,sample_conc(fmol/µg)_DIA_Ec_LB1_Free,invivo_conc(mM)DIA_Ec_LB1_Free,sample_conc(fmol/µg)_DIA_Ec_LB2_Free,invivo_conc(mM)DIA_Ec_LB2_Free,sample_conc(fmol/µg)_DIA_Ec_LB3_Free,invivo_conc(mM)DIA_Ec_LB3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu1_Free,invivo_conc(mM)DIA_Ec_M9Glu1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu2_Free,invivo_conc(mM)DIA_Ec_M9Glu2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu3_Free,invivo_conc(mM)DIA_Ec_M9Glu3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly1_Free,invivo_conc(mM)DIA_Ec_M9Gly1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly2_Free,invivo_conc(mM)DIA_Ec_M9Gly2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly3_Free,invivo_conc(mM)DIA_Ec_M9Gly3_Free
P00550,0.5923670756801326,4.754125504817474e-05,1.089343655204551,8.351634689901558e-05,2.0273424931745345,0.000159068411002925,1.2133084428443044,8.129166567056841e-05,2.134998525926133,0.00014731489828890317,1.7343227713121763,0.00012198070158228975,0.7161858158634546,4.608500032512665e-05,1.1857953754805892,7.114772252883536e-05,0.662060345487514,4.548066721175097e-05
P00561,3.7401526975110344,0.0003001712293130651,4.4006457259022325,0.00033738283898583784,4.645894951584299,0.00036452406543199887,102.22972553082303,0.006849391610565144,31.945997627396117,0.002204273836290332,101.0883104203042,0.0071098778328947294,22.37059513269338,0.0014394991650602698,10.398426756034244,0.0006239056053620547,38.94563249801554,0.00267539562377672
P00562,4.147134335813172,0.0003328341146434674,4.760946592881757,0.00036500590545426805,3.7170436255081385,0.0002916449613860232,7.768368245249579,0.0005204806724317219,7.720060220233181,0.0005326841551960896,9.533038863593815,0.000670490400072765,7.516016059879557,0.0004836392942879019,6.21449911812451,0.0003728699470874706,6.489515743992852,0.00044580151632646553
P00579,12.572369435680969,0.001009013239325165,10.96091404125385,0.0008403367431627953,11.620759489322028,0.0009117826676237283,6.2172295204337225,0.00041655437786905947,6.091208474324126,0.0004202933847283647,10.226147070362815,0.0007192390106155181,6.139381738819505,0.00039505586841099427,4.0385298542474475,0.00024231179125484685,3.707824889709325,0.00025471144894524927
P00582,5.76388923049607,0.0004625890587551974,5.133798070961211,0.0003935911854403595,6.030301967307732,0.0004731467697426067,5.239922007501319,0.0003510747745025884,6.327032292322165,0.0004365652281702294,3.4324022456714482,0.0002414122912788919,4.690049857217976,0.00030179451255141757,5.328118359481023,0.00031968710156886137,3.7625979830878635,0.00025847412231647066
P00634,0.27200514108655366,2.1830156194895203e-05,0.14629541182410516,1.1215981573181395e-05,0.3358408074401308,2.6350586429917952e-05,0.850565173313891,5.698786661203071e-05,1.1244462629957794,7.758679214670878e-05,1.5137208007615985,0.00010646502965356578,2.00350296706148,0.0001289210604891735,0.1468571159536449,8.811426957218694e-06,3.0243369675436367,0.00020775880037908462
P00722,1.4597104638640759,0.0001171511218434502,1.4341843901300808,0.00010995413657663954,1.572289179365048,0.00012336422791941145,0.2415258773030962,1.6182233779307448e-05,0.14186742589250606,9.788852386582919e-06,0.17307480809920928,1.2172928169644387e-05,0.37387733960797304,2.405819402694783e-05,0.39893932673868876,2.3936359604321326e-05,0.41612516324255616,2.8585989474923425e-05
P00803,0.7467496014931952,5.9931442376248744e-05,0.7623811670850811,5.844922280985622e-05,2.325043214995722,0.0001824264676381259,0.4867354615869367,3.261127592632477e-05,1.0097072216887808,6.966979829652588e-05,0.6295538334395782,4.427861961858367e-05,0.560990283552591,3.6098505202514546e-05,0.5939939988197264,3.563963992918358e-05,0.40165271404540803,2.759179513877151e-05
P00805,0.24122375120702155,1.9359752340460962e-05,0.1499599081813781,1.1496926293905656e-05,0.21116392388481922,1.6568246335578124e-05,0.1168006352370365,7.825642560881447e-06,0.118215782415182,8.156888986647559e-06,0.12579207451848842,8.847375907800354e-06,0.09111344049827454,5.862951823367232e-06,0.07288743353924425,4.373246012354655e-06,0.1154589358319076,7.93152689627887e-06
P00811,2.1478694019586673,0.00017238028790078535,2.1185020203623575,0.00016241848822778074,2.0512831017298456,0.00016094682798188022,1.3000947491056667,8.710634819007969e-05,1.0899495577662244,7.520651948586948e-05,2.1544840406368326,0.00015153204419145723,2.0624258751960065,0.0001327126215343517,1.2122809963783459,7.273685978270074e-05,2.3004208121537673,0.00015802890796534578
P00861,0.945274906097326,7.586437066883668e-05,0.5660332917606431,4.339588570164931e-05,1.2948663622601433,0.00010159720688502664,9.096913388659651,0.0006094931970401967,11.16407713682151,0.0007703213224406842,7.645689202538938,0.0005377468072452386,5.86034359577045,0.0003771003705104464,6.502872741189777,0.0003901723644713866,5.061402761122171,0.0003476963635901318
P00864,15.307366284248477,0.001228514268453788,10.936993278876882,0.0008385028180472276,14.65719600922922,0.0011500261484164466,108.03501695627791,0.0072383461360706215,46.68305351004011,0.0032211306921927675,85.04648787269987,0.005981602980379892,35.074742139953116,0.0022569834072665483,42.452960600855384,0.002547177636051323,48.40308924774495,0.003325081783105958
P00887,3.9551110774024925,0.0003174230172376872,3.654538512373418,0.0002801812859486287,4.423534446208939,0.0003470773180871629,6.520688604669712,0.00043688613651287077,6.002156004090317,0.0004141487642822319,6.706717006550397,0.0004717057627940446,4.939915786527413,0.000317872841915677,3.7599154009489153,0.00022559492405693491,5.872849814547288,0.00040343924812977027
P00888,0.5429155249736679,4.357245110686104e-05,0.602526151729021,4.619367163255828e-05,0.5466456765940043,4.289066077891419e-05,5.287597685381793,0.00035426904492058016,5.983944084968915,0.00041289214186285517,7.710264131933847,0.0005422885772793473,2.793081980140873,0.00017972875350471705,2.3562456409732055,0.00014137473845839233,2.2478798048219364,0.00015441956920081128
P00893,0.3914980689446015,3.142022963581033e-05,0.31920317593502107,2.4472243488351618e-05,0.4016965200515434,3.151772695789033e-05,11.525102727604018,0.0007721818827494694,1.0733560206589856,7.406156542547e-05,8.131077102362703,0.0005718857561995101,1.8767700820502804,0.00012076607484497457,1.3145251202450712,7.887150721470426e-05,1.6302846419703734,0.00011199346670926914
P00894,0.6014525695950369,4.827042417519142e-05,0.6142301573276012,4.709097872844943e-05,0.6425002983814183,5.041156187300359e-05,17.211619271330807,0.0011531784911791643,16.426796934983987,0.001133448988513895,13.311244068968847,0.0009362241661841423,11.334678181912812,0.0007293619004013462,14.560620716383156,0.0008736372429829893,13.212190433100513,0.0009076200384477744
P00895,0.28823332568886667,2.3132572036055197e-05,0.34553721801383946,2.649118671439436e-05,0.31627182862742836,2.4815174246152072e-05,9.856660512927087,0.0006603962543661149,10.060863480051951,0.0006941995801235846,4.956974901923519,0.0003486405681019542,5.54880347756529,0.00035705344116507086,6.2976391966297784,0.0003778583517977867,5.466822962940547,0.00037554696875852456
P00903,0.6046910249471485,4.853033097652756e-05,0.37035824315683274,2.8394131975357176e-05,0.1327664144821861,1.0417057136294602e-05,0.05569799029223305,3.731765349579615e-06,0.12453566660972913,8.592960996071311e-06,0.07873886161322308,5.537966600130024e-06,0.0961394702168819,6.186365909608053e-06,0.2093218600259406,1.2559311601556437e-05,0.3322447562353784,2.2823770210952086e-05
P00904,0.37589233192997445,3.016776920361077e-05,0.35299593158804266,2.7063021421749938e-05,0.21274952762380878,1.6692655244329612e-05,22.998745460701187,0.00154091594586698,31.42425233718826,0.00216827341126599,20.584266890849303,0.0014477601046564011,20.597329291297264,0.0013253933630921718,14.455655015135218,0.000867339300908113,13.106622938116788,0.000900368010531501
P00909,0.26624638721739585,2.1367979281806386e-05,0.528372401586297,4.0508550788282766e-05,0.24491622053833945,1.9216503457623556e-05,11.921730602998208,0.0007987559504008801,15.217902640034623,0.001050035282162389,10.289868956105249,0.0007237207832460693,11.982859977441102,0.0007710709898527318,10.354919377715737,0.0006212951626629442,8.779479069318645,0.0006031120404140635
P00914,0.08838217127515526,7.093235797211178e-06,0.06834618263426993,5.239874001960695e-06,0.06670987952950119,5.234159778468556e-06,0.19539096612548254,1.3091194730407333e-05,0.10357966811114894,7.146997099669277e-06,0.2664683436747331,1.874160683845623e-05,0.26222747087489645,1.6873767691080294e-05,0.12237168135778997,7.342300881467398e-06,0.3215499056410056,2.2089080474469084e-05
P00926,5.31679583311777,0.00042670694763227235,1.5886628296374956,0.00012179748360554134,4.919460994184172,0.0003859884780052197,0.7226352010406385,4.841655846972278e-05,0.44783271543037967,3.09004573646962e-05,0.6004752348878383,4.2233424853777966e-05,0.26820096796330306,1.7258149242856026e-05,0.20352071399393656,1.2211242839636192e-05,0.26375712467174245,1.811896769484144e-05
P00934,7.920260151469553,0.0006356516480538386,7.207588141272896,0.0005525817574975888,6.479016385991964,0.0005083535933624464,69.68780346654574,0.004669082832258566,62.68923208157826,0.004325557013628901,89.71909140869734,0.006310242762411713,48.28220965406952,0.0031068552299140387,34.59789020233888,0.002075873412140333,39.70604714411165,0.0027276328038128876
P00935,0.8663134000915456,6.952720364837276e-05,0.9555913070849018,7.326200020984248e-05,0.8197186549082427,6.431638676972367e-05,13.527660605135603,0.0009063532605440856,16.35035057781708,0.0011281741898693785,5.525026942007144,0.0003885935615878358,11.200322247929932,0.0007207163881276653,17.99600424024394,0.0010797602544146364,13.15301800533081,0.0009035551499314209
P00946,16.700704801409252,0.0013403386161131015,17.460281479125637,0.001338621580066299,17.484816652320294,0.001371885614258977,11.882709032546087,0.0007961415051805879,11.019340228894851,0.0007603344757937448,12.232791781705444,0.0008603730219799498,12.485650301606592,0.0008034244541903373,13.667875187743256,0.0008200725112645954,16.257346080682897,0.0011168089916295209
P00954,24.312208810717227,0.001951210604552434,23.005876532221027,0.0017637838674702789,35.41932047653933,0.002779054375851548,32.784728826921466,0.0021965768314037384,37.43938271185623,0.0025833174071180805,28.26962909436733,0.001988297246303836,18.047890832458272,0.001161342540523402,25.59449793114754,0.0015356698758688524,29.838393868661367,0.002049767926629781
P00956,26.30330403561342,0.0021110087597812823,43.684655184628085,0.0033491568974881535,19.84482474564935,0.0015570554800432568,19.73352039666011,0.0013221458665762277,12.470979632011375,0.0008604975946087848,45.597484983807476,0.0032070231105277925,31.601212039396945,0.002033469296448151,9.435717434294673,0.0005661430460576804,39.23770708792087,0.002695459878213695
P00957,37.96830390889016,0.0030471997752519538,29.947687859105265,0.0022959894025314036,30.486341732503234,0.002392005274396408,37.142112573977634,0.002488521542456502,43.22940775700154,0.0029828291352331066,35.677801258732,0.0025093386885308177,24.16596550461796,0.0015550273455145472,24.57245800615614,0.0014743474803693684,33.9604637887374,0.0023329362080958737
P00959,38.474925758301076,0.0030878594262431377,36.3922201668948,0.0027900702127952683,40.86126674133357,0.0032060378520123263,43.251318698869554,0.002897838352824261,38.91182012856045,0.002684915588870671,40.21336571563471,0.002828340055332975,21.560564060745012,0.001387375426517505,24.612762447024036,0.001476765746821442,24.99074544438385,0.0017167555566141954
P00960,16.801478944362927,0.0013484263870732298,19.88176189786539,0.0015242684121696797,19.632050019237496,0.0015403608476632497,5.036915104165243,0.0003374733119790713,5.362167129244613,0.00036998953191787827,7.458702590929143,0.0005245954155620164,8.910637418770245,0.0005733801469469549,3.6265451287737402,0.00021759270772642438,6.4291893977103465,0.00044165735862531947
P00961,21.683908685125697,0.0017402726713959854,29.814830113205012,0.0022858036420123845,23.432277803930123,0.0018385325661545175,16.51580580158808,0.0011065589887064016,23.200686548091294,0.0016008473718182995,31.736500397937323,0.002232133861321592,28.616908807742828,0.0018414358711069299,12.75434355776903,0.0007652606134661417,20.78370940676671,0.0014277504722909307
P00962,21.22625919222319,0.0017035433659399637,21.342619255302115,0.0016362674762398289,17.618237435329984,0.0013823540141566604,19.3025445560335,0.0012932704852542448,11.777745842572227,0.0008126644631374836,13.082978303130737,0.0009201694739868619,11.094751657343037,0.0007139231501246824,10.569980239647867,0.0006341988143788719,20.197486704399036,0.0013874795214326296
P00963,12.006729133583688,0.0009636169791824858,15.96391834312002,0.001223900406305868,15.556723785647398,0.0012206044816431036,21.06314623867563,0.0014112307979912673,19.862861440373152,0.0013705374393857474,12.686644753036365,0.0008922940142968911,15.815247480658336,0.00101767679440758,29.3013068767983,0.0017580784126078979,26.403437004459875,0.0018138013246542
P00968,8.349944725208015,0.0006701365894846433,21.381853918945826,0.00163927546711918,20.82704630483701,0.0016341220946872116,113.1908205232978,0.007583784975060954,102.20516524318283,0.007052156401779615,62.54158263153863,0.004398757978418218,49.17603830232976,0.003164371160323828,60.07694933517776,0.003604616960110665,41.23632925972571,0.0028327565317550706
P02358,156.83172032382586,0.012586750887527564,156.28633436357183,0.011981952301207174,175.04866631998834,0.013734587665106778,98.78091206400684,0.00661832110828846,130.02409997200465,0.008971662898068321,186.7254331361061,0.013133022130572795,126.46423385024652,0.008137698526015863,79.16693400675052,0.004750016040405031,102.12211882914946,0.007015345554350267
P02359,336.8217407042436,0.027032103805238013,307.6475186398338,0.023586309762387257,279.43688471654644,0.021925047877759802,226.4996535150117,0.015175476785505786,104.13046891895556,0.007185002355407934,205.42298388228278,0.014448083199720558,140.6181533819959,0.00904847247849365,124.31766651587506,0.007459059990952504,63.83036043524464,0.0043848682385950665
P02413,445.31812988104525,0.03573963452635056,643.962633563412,0.04937046857319493,447.70524162149684,0.03512764203491745,292.27780190408987,0.019582612727574025,344.4886053089594,0.023769713766318198,287.43860913222863,0.020216515508966748,154.51802744649436,0.009942899157426594,232.79737739859704,0.013967842643915823,221.792794802364,0.015236200686423269
P02918,1.6951187646096975,0.0001360441470058552,1.2803165820874904,9.81576046267076e-05,1.6309420384040598,0.00012796622147478009,2.085859308318458,0.0001397525736573367,1.8061860282746658,0.00012462683595095196,1.8204282472669655,0.00012803678672444326,0.7590146743895175,4.884094426506461e-05,0.9524015096644755,5.7144090579868523e-05,0.833273125189142,5.72422407738628e-05
P02925,42.94261992681318,0.0034464205223314172,78.69063107400035,0.0060329483823400275,53.90166355194641,0.004229207447921949,7.688946642491015,0.000515159425046898,10.26808271299258,0.0007084977071964881,7.332892331689044,0.0005157467606621295,24.387234659409565,0.0015692655346054851,22.177271958129698,0.0013306363174877818,50.56809555581707,0.0034738083033996076
P02929,0.1501929176301467,1.2053944414932286e-05,0.1457290033796184,1.1172556925770745e-05,0.14113673190438647,1.1073805118651861e-05,0.3602162830682793,2.4134490965574717e-05,0.21216900409181666,1.463966128233535e-05,0.29056555720274874,2.0436444189926664e-05,0.18057100293153408,1.1619351492985673e-05,0.26525465612714616,1.591527936762877e-05,0.1687401201012846,1.1591712598262161e-05
P02930,20.04918394052356,0.001609075531636891,30.941208130417373,0.0023721592899986657,17.097292890617435,0.0013414799037253682,19.456280482938585,0.0013035707923568856,16.542778540540837,0.0011414517192973178,10.976265198510626,0.0007719973189619142,14.99275869701664,0.0009647514291993317,28.64863670807955,0.001718918202484773,24.495443175376927,0.0016827304442215455
P02931,125.88020394977477,0.010102693291353718,85.19025936872762,0.006531253218269118,227.34992940460623,0.017838225230207568,106.27566595672273,0.0071204696191004245,293.4927003034973,0.020250996320941315,127.74350812145454,0.008984626737875636,433.5222840598789,0.027896216539505258,427.2493563849101,0.025634961383094606,228.70459497033443,0.01571101130665776
P02932,0.17072801836456192,1.3702017884130226e-05,0.21791760042658437,1.67070160327048e-05,0.17598737573193085,1.3808240249736113e-05,0.35050451593341436,2.3483802567538766e-05,0.26343996087594257,1.8177357300440037e-05,0.37396830842996537,2.6302437692907566e-05,0.2311305771758649,1.487275018349044e-05,0.32122866530395733,1.927371991823744e-05,0.22844119982941855,1.56929172056731e-05
P02943,16.65403270664316,0.001336592881328028,15.776912751837646,0.0012095633109742196,14.369520085256566,0.0011274546528432076,1.2775771616924236,8.55976698333924e-05,1.6390061419192345,0.00011309142379242718,1.3629556972040415,9.58612173700176e-05,8.428631034699302,0.0005423640839719552,9.091135017326573,0.0005454681010395944,7.725551848633709,0.0005307118226452722
P03004,1.854761519255849,0.0001488565014172002,2.06158286570569,0.00015805468637076955,1.8100191855307035,0.00014201688994163982,2.081405121184191,0.0001394541431193408,0.7768340974805786,5.360155272615992e-05,2.2996087677952066,0.00016173915000159623,2.2873210270288182,0.00014718413565228917,1.7682832460793894,0.00010609699476476336,1.719448519263982,0.00011811863741030833
P03018,3.2046344849206996,0.00025719245994363564,3.529631475889658,0.00027060507981820715,3.5151973334835933,0.0002758077907810204,2.5595932803225976,0.00017149274978161405,2.5577215664036523,0.00017648278808185202,3.1174723561246025,0.00021926222238076375,4.284124324334939,0.00027567408695720473,3.2748959133034834,0.000196493754798209,4.947314083463025,0.0003398589674726774
P03023,3.661748060034577,0.0002938787545617494,3.5997031464350617,0.00027597724122668804,3.278338645411119,0.00025722349371687245,2.141184933212766,0.00014345939052525536,1.9087250152931632,0.00013170202605522827,1.2839892808312126,9.030724608512862e-05,3.0332605787207023,0.00019518372419594085,7.878331555974015,0.0004726998933584408,2.463142581180021,0.0001692071860114971
P03024,2.4902088255916794,0.0001998552211308194,2.152967673492839,0.00016506085496778434,1.691158662232415,0.00013269091042131256,0.6950584133899194,4.6568913697124605e-05,1.7205634743529694,0.0001187188797303549,1.5096154769884083,0.00010617628854818473,2.8734514959050586,0.00018490035712780378,1.669324269472883,0.00010015945616837297,2.697752350127303,0.0001853238570957017
P03813,0.07781072717353019,6.244809642388449e-06,0.2016803224951884,1.5462158057964444e-05,0.15492310883642738,1.2155505462550455e-05,0.5351374778649085,3.5854211016948875e-05,0.425951268735726,2.9390637542765093e-05,0.643164114606712,4.523587606067208e-05,0.7496780817732811,4.824015482715026e-05,0.5056552315648308,3.033931389388985e-05,0.7493761877776798,5.147888594298844e-05
P03817,2.7906211192616808,0.00022396523341766824,8.687232852885842,0.0006660211853879146,2.919729653026926,0.00022908648046826653,6.346872050863757,0.0004252404274078718,7.981137723819915,0.0005506985029435741,2.9318391137510247,0.0002062060176671554,11.471547556555732,0.0007381691471174993,7.174471718570589,0.0004304683031142353,8.06058639144878,0.0005537272390647423
P03835,0.13653916329128205,1.0958143105172124e-05,0.2335431855406676,1.7904977558117852e-05,0.2310565671305956,1.812905372870827e-05,0.196368086487695,1.3156661794675566e-05,0.18563617238132213,1.2808895894311228e-05,0.2029837603579772,1.4276524478511064e-05,0.17941367664893262,1.1544880062626969e-05,0.18583462559199904,1.1150077535519942e-05,0.19360433573266703,1.329977610685278e-05
P03841,21.843326003321717,0.001753066933087102,18.146493033908936,0.001391231132599685,13.758211886663593,0.0010794904711074512,4.827044286839001,0.00032341196721821314,2.7246246499281455,0.00018799910084504203,2.0683613629183584,0.00014547474919192455,6.63950533407567,0.00042723773454052136,9.670368028489765,0.0005802220817093859,4.9220354040542444,0.0003381224321045959
P04036,6.362967292811255,0.0005106689134999802,6.927489436409712,0.0005311075234580779,6.130209162183069,0.0004809856419559024,22.440228340486215,0.0015034952988125768,25.612109648395236,0.0017672355657392712,23.27832438691797,0.0016372421485465638,13.849465467013982,0.0008911829952687257,12.185237497099818,0.000731114249825989,12.035712251676854,0.000826801102506497
P04079,30.42582908057204,0.0024418678210818075,33.624431516522655,0.0025778730829334037,28.111465554267866,0.002205668835796402,43.233957565533295,0.0028966751568907313,29.816836348834183,0.002057361708069559,41.18009456282712,0.002896333317585508,20.78429027305753,0.001337423895831528,23.211482623567292,0.0013926889574140374,15.810710926787797,0.0010861270984489008
P04128,0.2030944829729185,1.6299634146288074e-05,0.14641286816612242,1.122498655940272e-05,0.1844906467596103,1.447541997652327e-05,0.4652115154270458,3.1169171533612075e-05,0.49230932114103226,3.396934315873123e-05,0.19356702343778998,1.3614213981791229e-05,0.03028453897187476,1.948744246885854e-06,0.06107583097314445,3.6645498583886666e-06,0.15342413881746014,1.0539571275286393e-05
P04335,10.542477542664852,0.0008461014027831022,10.26388706876065,0.0007868980086049831,14.14294858241288,0.001109677504158549,3.9036477974972197,0.00026154440243231377,7.745511447930244,0.0005344402899071868,9.985656584465842,0.0007023245131074308,9.286946688619897,0.00059759483039815,4.245924651433695,0.0002547554790860217,11.375487583511907,0.0007814465383456007
P04425,7.366999685280265,0.0005912489491006982,7.64271813236172,0.0005859417234810653,7.684302416697173,0.0006029221896177783,9.22722617680595,0.0006182241538459987,7.771106564323659,0.0005362063529383325,8.907989025279086,0.0006265285614446292,8.342552383248169,0.0005368251098785778,7.2817868896404265,0.00043690721337842555,5.804897013782504,0.0003987711861641894
P04693,8.68309390122236,0.0006968739464314356,5.422355519298506,0.0004157139231462188,8.5318136548966,0.0006694192252303487,35.997021213894065,0.002411800421330903,27.903805647214917,0.0019253625896578294,15.274838499728865,0.0010743303078142635,14.6928246891195,0.0009454513278216026,28.2513978263501,0.001695083869581006,15.024532602431,0.0010321200657322166
P04805,20.96766873484493,0.0016827898241042214,14.322409357962991,0.001098051384110496,20.30689532195734,0.0015933102483381915,23.556803093631363,0.0015783058072733015,20.371420185146164,0.0014056279927750855,14.477561326872513,0.0010182551466567,15.619245338968087,0.0010050644826814247,18.92841924714331,0.0011357051548285986,6.58569701863996,0.00045240875171526687
P04816,0.4819955495787421,3.8683232568755455e-05,0.4826967434764224,3.7006750333192386e-05,0.4139368913400894,3.247812532053009e-05,29.876611859699054,0.002001732994599837,22.973196080518825,0.001585150529555799,16.07239417733061,0.00113042505713892,12.991361618523628,0.0008359658780615206,29.11246229046667,0.0017467477374280003,16.562261424441864,0.0011377553500268758
P04825,12.39503599433638,0.0009947810939044325,29.22049630547563,0.0022402380500864652,12.931346055505097,0.001014613305893477,10.91758567682826,0.0007314782403474936,14.89416038983259,0.0010276970668984487,12.61325056131328,0.0008871319561457007,24.64368955029431,0.0015857678493232863,14.880602929534346,0.0008928361757720607,22.06180495850714,0.0015155500797583168
P04846,0.3499499961983022,2.808573046412015e-05,0.264493639230537,2.0277845674341168e-05,0.8774381188397118,6.884514470896201e-05,3.9952645283746198,0.0002676827234010996,8.39374709610462,0.0005791685496312189,11.36637252928261,0.000799434867892877,3.032995791518549,0.00019516668571510664,3.5003368454065393,0.00021002021072439236,4.941128823451498,0.00033943406700232036
P04951,3.86566977328669,0.000310244779240701,3.792312914710776,0.00029074399012782613,2.701597744273492,0.00021197151531992015,4.060116124913218,0.00027202778036918566,2.0531453680880563,0.0001416670303980759,2.5329498730520084,0.0001781508077379913,1.5164386790486621,9.757953239095739e-05,2.137797951226867,0.000128267877073612,1.9620583619282812,0.00013478487877594282
