ProteinName,sample_conc(fmol/µg)_DIA_Ec_LB1_Free,invivo_conc(mM)DIA_Ec_LB1_Free,sample_conc(fmol/µg)_DIA_Ec_LB2_Free,invivo_conc(mM)DIA_Ec_LB2_Free,sample_conc(fmol/µg)_DIA_Ec_LB3_Free,invivo_conc(mM)DIA_Ec_LB3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu1_Free,invivo_conc(mM)DIA_Ec_M9Glu1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu2_Free,invivo_conc(mM)DIA_Ec_M9Glu2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Glu3_Free,invivo_conc(mM)DIA_Ec_M9Glu3_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly1_Free,invivo_conc(mM)DIA_Ec_M9Gly1_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly2_Free,invivo_conc(mM)DIA_Ec_M9Gly2_Free,sample_conc(fmol/µg)_DIA_Ec_M9Gly3_Free,invivo_conc(mM)DIA_Ec_M9Gly3_Free
P00509,35.19456216664213,0.0028245892200407657,52.569967392432645,0.00403036416675317,39.359492207547746,0.003088206311669131,120.90928224813793,0.008100921910625242,64.66062064755185,0.004461582824681078,123.10420344275562,0.008658328975473813,134.89468262049024,0.008680179577318503,111.43970519634418,0.006686382311780651,215.19662836798253,0.014783072731365756
P00547,4.189897579500167,0.00033626613907270577,6.98448126479525,0.0005354768969676359,3.711712357429823,0.00029122666189064766,70.40176795336431,0.00471691845287541,86.48236087236491,0.005967282900193179,52.28039633310786,0.003677054542095253,52.485075779698946,0.003377300528432802,75.502556668191,0.00453015340009146,67.74104830770725,0.004653515492442499
P00550,0.5458746243757872,4.3809937802467024e-05,0.9953157917619082,7.630754403507964e-05,1.9220569452328216,0.00015080754493365217,0.8860102569600061,5.936268721632042e-05,1.3529120342329728,9.335093036207512e-05,1.368587222725816,9.625730133171573e-05,0.6608141578695387,4.252195450638771e-05,1.067356271579268,6.404137629475608e-05,0.6304200915130124,4.330711933002433e-05
P00561,3.1840910073391027,0.00025554371417875363,2.7257799433881176,0.00020897646232642236,3.671158653608979,0.00028804475589855067,50.70552807847821,0.0033972703812580403,30.203488226396267,0.0020840406876213424,45.57767678169289,0.003205629933645733,15.198603669129405,0.0009779971056657181,8.023136103294586,0.00048138816619767516,24.752935175181864,0.001700419025077711
P00562,2.1264029454295175,0.00017065746715883053,2.5788413230483083,0.0001977111681003703,2.2409667795642223,0.0001758297011658082,5.332924652989774,0.00035730595175031493,5.320193944741275,0.000367093382187148,6.297208612809675,0.00044290367243428054,5.18146609168615,0.0003334160789432827,3.9612989686267186,0.00023767793811760313,4.399902858382862,0.0003022541963584749
P00579,15.832210493878799,0.0012706363806625806,13.555960126717308,0.0010392902763816604,14.194291781763916,0.0011137059705691689,9.776709358276731,0.0006550395270045412,8.35633076160626,0.0005765868225508319,13.779450166123045,0.0009691546616839875,8.608535749128414,0.0005539405612482632,5.4267473005371025,0.00032560483803222614,6.536152356816165,0.00044900524885954526
P00582,4.585009144190699,0.00036797637490556124,4.320303202474451,0.0003312232455230413,4.307657457515686,0.000337985431282,3.908909333637158,0.00026189692535368963,4.429338188789685,0.00030562433502648827,3.7044380809114816,0.0002605454783574409,4.080151674333244,0.0002625488903484001,3.6099765248240776,0.00021659859148944467,3.3311877407893,0.00022883811436726501
P00634,0.05218804050125091,4.188424788946548e-06,0.028095784182570624,2.154010120663748e-06,0.06563000682251355,5.149431304535679e-06,0.17052108914425412,1.1424912972665029e-05,0.22671143984780084,1.5643089349498258e-05,0.30735058906190565,2.161699143068737e-05,0.40150834463785917,2.5836189133218765e-05,0.028769552873230065,1.726173172393804e-06,0.6227994274557098,4.2783612842609634e-05
P00722,0.15702264914804176,1.260207414957361e-05,0.15442483442321284,1.1839237305779653e-05,0.17226740446263314,1.3516365580914292e-05,0.027147876851143497,1.8189077490266145e-06,0.01603685192416471,1.1065427827673651e-06,0.019702613156922195,1.385750458703528e-06,0.04200833128721299,2.703144795872836e-06,0.0438174064684213,2.6290443881052775e-06,0.04804450307675445,3.300448472229219e-06
P00803,0.725624343988377,5.8236005043169756e-05,0.7415246262489746,5.6850221345754726e-05,2.301139674220536,0.00018055095905422668,0.49420422805902076,3.3111683279954395e-05,1.031034408005287,7.11413741523648e-05,0.6473872031998759,4.5532899958391274e-05,0.5693808964495786,3.663842290197288e-05,0.5893362309088722,3.536017385453233e-05,0.4189012914826772,2.8776697414896958e-05
P00805,0.04762140484083947,3.821923003893014e-06,0.029632880954054613,2.2718542064775207e-06,0.04245970433246806,3.3314537245474938e-06,0.024093725844345024,1.614279631571117e-06,0.024524403262592902,1.6921838251189103e-06,0.026280269134659567,1.848378929137723e-06,0.018787772386061864,1.208952310059633e-06,0.014691936198653211,8.815161719191926e-07,0.024464358657395,1.6805950729862656e-06
P00811,0.9334241054356479,7.491326794906611e-05,0.921545107477562,7.065179157327977e-05,0.9079707315403496,7.124078047470434e-05,0.5903679448307807,3.955465230366232e-05,0.49775816427133845,3.4345313334722356e-05,0.9908520569065024,6.968992800242401e-05,0.9361818075233003,6.024126413628193e-05,0.5379212207212887,3.227527324327732e-05,1.073007055210795,7.371091944491549e-05
P00861,1.2768539576406486,0.00010247571506192898,0.765317505943612,5.867434212234359e-05,1.7814890316545982,0.00013977837017597618,12.839667613611482,0.0008602577301119695,15.8469897867526,0.0010934422952859294,10.929344885605142,0.0007686972569542283,8.26831255618742,0.000532047938398147,8.968763912280425,0.0005381258347368254,7.338007377706512,0.0005040892024685343
P00864,10.755994603677285,0.0008632375156284591,8.623188954445933,0.0006611111531741882,9.213829903250168,0.0007229312693319364,73.93349604626495,0.004953544235099752,49.35927904788778,0.003405790254304257,58.105190831026974,0.004086731755115564,33.13785325824245,0.0021323488183564708,39.74487909569687,0.002384692745741812,37.42263758923071,0.002570772495260197
P00887,3.9199515297974097,0.0003146012381606639,3.9856188738345844,0.0003055641136606515,4.485938179825093,0.00035197361103243033,6.732990823115953,0.0004511103851487689,7.324354603842908,0.0005053804676651607,5.999438350831605,0.0004219604973418229,5.375058519021032,0.00034587333078917943,4.34190135211626,0.0002605140811269756,7.705967996958973,0.0005293664971823991
P00888,0.06578032521584616,5.279292767323038e-06,0.044655565764355906,3.4235933752672863e-06,0.07498806718358116,5.883679117480983e-06,0.5231011670966341,3.504777819547449e-05,1.6871420265383261,0.00011641279983114451,1.9522885986121614,0.00013731096476905536,0.6142743039390656,3.9527216079557265e-05,0.36770983644114275,2.2062590186468564e-05,0.32121726247332655,2.2066229335124172e-05
P00893,0.08108573193772893,6.507649768335681e-06,0.0661757077870335,5.073470930339235e-06,0.08473990880879109,6.648823614228224e-06,2.4942285468307666,0.00016711331263766138,0.23361432258592416,1.6119388258428767e-05,1.7822034873421713,0.00012534831194306606,0.4060098747345122,2.6125852809003396e-05,0.2779892141786219,1.667935285071731e-05,0.3624118610101994,2.489611914765718e-05
P00894,1.0004837587077207,8.02952349937222e-05,1.0359118531131821,7.941990873867729e-05,1.1737021982215554,9.20904801681528e-05,28.606186432260003,0.0019166144909614205,26.151330115973916,0.0018044417780022004,20.798654183696687,0.0014628386775866673,19.059031611638904,0.0012264072515315468,24.006747262225915,0.001440404835733555,21.106430118396677,0.0014499199820463807
P00895,0.1919848705957938,1.540801653755986e-05,0.23037440110604476,1.76620374181301e-05,0.21456477625608036,1.6835082444707847e-05,6.8600808576815755,0.00045962541746466566,7.042047013079783,0.000485901243902505,3.4940886984754633,0.0002457509051261076,3.860404951039199,0.0002484086664146963,4.282967975978204,0.00025697807855869226,3.9082467109138532,0.0002684795566627778
P00903,0.6964432036953796,5.589403147606508e-05,0.42696352119498043,3.273386995828183e-05,0.15574550259773237,1.2220031742283618e-05,0.06702986279139324,4.4910008070233475e-06,0.15072551736760045,1.0400060698364433e-05,0.09597004674855697,6.749893287981841e-06,0.1156550535909977,7.4421512745511564e-06,0.24615632880383861,1.4769379728230317e-05,0.4107092325151386,2.821393858147474e-05
P00904,0.17073750383411818,1.3702779153866408e-05,0.16268030953118956,1.2472157064057867e-05,0.0891081720690958,6.991564270036747e-06,11.385143847352854,0.0007628046377726413,16.667414104953483,0.0011500515732417904,10.467490531754475,0.0007362135007333981,10.687910344453481,0.0006877437960778762,7.319349025327296,0.0004391609415196377,6.803746580751379,0.0004673878085907469
P00909,0.18478005492862917,1.4829783895554086e-05,0.3670523997328097,2.814068397951541e-05,0.1731266889606486,1.3583786364604736e-05,8.64544387123292,0.0005792447393726058,11.098569891434819,0.0007658013225090026,7.557455615160235,0.0005315410449329366,8.686454729625634,0.0005589544782541713,7.337740171321159,0.00044026441027926954,6.539796954568412,0.00044925561687904743
P00914,0.02738765683650249,2.1980350230321225e-06,0.02119927691917305,1.6252778971366007e-06,0.021055011025196066,1.6520085573615376e-06,0.06326613657975433,4.23883115084354e-06,0.03372916404493382,2.3273123191004336e-06,0.08738365906564369,6.145984020950274e-06,0.0848748666403302,5.461513157725596e-06,0.03871821946244795,2.3230931677468774e-06,0.10694555678853201,7.34669477069046e-06
P00926,2.443122477839902,0.00019607623988817676,0.7307074990956638,5.60209082640009e-05,2.30243767557055,0.00018065280223707392,0.3469692539630226,2.3246940015522514e-05,0.21624791271680996,1.4921105977459887e-05,0.29200127609969695,2.0537423085678688e-05,0.1287260089313616,8.283238835583269e-06,0.09548784946357482,5.729270967814489e-06,0.13008391652247342,8.936199482848175e-06
P00934,6.629909785610563,0.0005320927597169503,6.508214393290778,0.0004989631034856264,6.065511750169697,0.00047590938347485316,50.93967187662111,0.0034129580157336156,45.284189644586505,0.003124609085476469,86.46038167411699,0.006081046844412895,44.34636869505339,0.002853592420377349,34.609421472784994,0.0020765652883670996,37.67798879046821,0.0025883140125625994
P00935,1.0998429610218274,8.826944789739282e-05,1.028854420433212,7.887883889987959e-05,1.0369656612411449,8.136192111276674e-05,14.534589019095783,0.0009738174642794176,20.014137258650557,0.0013809754708468884,5.93861662106448,0.00041768270234820184,11.632074521408128,0.0007484987083340883,18.327889860167407,0.0010996733916100443,16.534966377848296,0.0011358802990000135
P00946,12.465063322320283,0.0010004012358682689,13.222777407520107,0.001013746267909875,13.174235936687078,0.0010336708196477553,9.534381847308833,0.0006388035837696919,8.586396292743768,0.0005924613441993199,10.712419310583906,0.0007534401581777348,9.868641724502147,0.0006350256414027469,9.924762258624733,0.0005954857355174839,12.346915376467926,0.0008481794041225794
P00954,24.868678628110796,0.001995870874512482,25.81041249188646,0.001978798291044629,35.49831296292301,0.0027852522478601133,26.131977140080544,0.0017508424683853967,34.24649232279356,0.0023630079702727557,31.493941397745573,0.0022150738783081056,22.57964864841558,0.0014529513043328288,25.334260050231894,0.0015200556030139135,36.40597866173637,0.002500932447197542
P00956,11.256759345790837,0.0009034270962134697,15.420425639699971,0.0011822326323769978,9.611968026748501,0.0007541697990218055,10.143673110220167,0.0006796260983847513,8.962275485203692,0.0006183970084790548,17.597328378803372,0.001237678762642504,12.74072788978798,0.0008198381424733135,6.294343389364355,0.00037766060336186127,15.720971701126631,0.0010799624038165252
P00957,21.543793039685493,0.0017290274926721949,22.663388061544655,0.001737526418051757,20.93852688658115,0.0016428690326394442,22.71869263966699,0.0015221524068576887,24.468914784891577,0.0016883551201575188,26.148790839599194,0.0018391316223851433,18.019404278933237,0.0011595094927313561,15.035915139217163,0.0009021549083530298,19.17629065443038,0.001317327792782609
P00959,23.575646639074296,0.0018920967687257064,23.765005543740184,0.001821983758353414,23.164492241724467,0.0018175216989660735,27.764724325941653,0.001860236529838091,20.662628254288496,0.0014257213495459063,24.09535866091377,0.0016947068924842688,12.073076368909154,0.0007768762185211108,13.178427237612123,0.0007907056342567274,15.412043788076879,0.0010587403993548466
P00960,26.680641722439123,0.0021412925279803707,35.69564171372104,0.002736665864718613,31.4523330887731,0.002467798442349889,8.610848984036636,0.0005769268819304547,9.740315701711692,0.0006720817834181068,14.332382822150366,0.0010080442584912426,17.4244845904824,0.0011212277040832154,6.548635568843968,0.0003929181341306381,11.733820106275724,0.0008060624246919847
P00961,14.073429601155565,0.0011294829397850493,15.64349562412063,0.001199334664515915,14.691669050730317,0.001152730956288071,10.468578106772519,0.0007013947331537589,14.2892027649789,0.000985954990783544,18.6368330594711,0.0013107905918494677,15.438639138728782,0.0009934428663181999,8.122471858696054,0.0004873483115217632,13.16836776241055,0.0009046096115047248
P00962,28.135916733118904,0.002258087676273389,26.956859649164816,0.002066692573102636,25.969580958421886,0.002037613275199256,21.147789997321894,0.0014169019298205673,16.318585047025476,0.001125982368244758,19.79305084289932,0.0013921112426172522,16.61329414761882,0.0010690293625424286,12.99443597818896,0.0007796661586913376,20.1317419736246,0.0013829631442750813
P00963,13.052965191546683,0.0010475841294754133,16.673450456147293,0.001278297868304626,16.10802126322897,0.0012638601298841192,21.60632685173586,0.001447623899066303,20.711702925180507,0.001429107501837455,13.66319030314405,0.0009609777179877984,16.49971928974378,0.0010617210673400344,29.687487238084,0.0017812492342850399,28.004855045833764,0.0019238117814094503
P00968,7.110170286122588,0.0005706367434759923,12.54289191439874,0.0009616217134372369,12.846638046955801,0.001007966985222686,58.955208107874036,0.003949998943227562,60.69947962246934,0.0041882640939503845,49.1209054524261,0.003454837016820636,30.89437189808659,0.001987985669963833,32.40888859365299,0.0019445333156191793,25.92312526922004,0.001780805996755116
P02358,589.0790067093927,0.04727736643590767,587.5938190904493,0.04504885946360111,669.6895954075763,0.052544875947363685,387.6941916714456,0.02597551084198686,513.2209158012128,0.03541224319028368,742.2282975089504,0.05220339025812952,496.1557907132831,0.03192654653285474,303.61813226431616,0.018217087935858967,411.7025954674455,0.028282178297328868
P02359,605.0896326730596,0.048562321801709656,563.0916238250563,0.04317035782658765,502.2981115883733,0.03941108260154929,393.90189882128476,0.026391427221026085,164.98006803513945,0.011383624694424622,421.27228615179666,0.029629484126009704,276.1910742909678,0.017772295215244885,232.50516481750094,0.013950309889050057,125.99170939130703,0.00865508264514196
P02413,750.4984632113801,0.06023231256029794,1083.9201951041102,0.08310054829131512,772.5753773501068,0.060617452684392996,547.6863329888497,0.036694984310252934,561.4752368310029,0.038741791341339205,500.11022066765753,0.035174418853625246,260.94678490325333,0.016791358332904998,435.238734015461,0.02611432404092766,373.1320620447965,0.025632550349164285
P02918,0.5011861623808025,4.022340226286954e-05,0.37793349874364396,2.897490157034604e-05,0.523188780342873,4.1050196611517724e-05,0.6145382790340175,4.117406469527918e-05,0.5700748204953162,3.933516261417682e-05,0.5570503970180533,3.9179211256936415e-05,0.22578190333866746,1.4528574649618604e-05,0.2677666202384862,1.606599721430917e-05,0.25586611152402433,1.757688940034602e-05
P02925,25.7463385278088,0.002066308707488245,46.80441719589761,0.0035883386516854833,32.62666560347631,0.0025599383781189106,4.938855984429953,0.0003309033509568069,6.5851560383706165,0.00045437576664757255,4.718527053169935,0.00033186973607295215,15.330431794688959,0.000986479958962594,13.81931677463604,0.0008291590064781623,32.493153718812394,0.002232138385901026
P02929,0.29191786943809694,2.3428280290801115e-05,0.23069526556591505,1.7686637026720155e-05,0.2512545061344129,1.9713815096700092e-05,0.9158828946419724,6.136415394101216e-05,0.4600969934478525,3.174669254790182e-05,0.5671022912068627,3.988619448154935e-05,0.27618581415408605,1.7771956736871625e-05,0.5668960273626915,3.401376164176149e-05,0.17722143612588595,1.217434213386521e-05
P02930,18.658226719675987,0.0014974422982714317,22.2291175974266,0.0017042323491360395,19.644773380816257,0.0015413591421871218,16.26551922578734,0.001089789788127752,18.05537840806024,0.0012458211101561566,11.529823409796224,0.0008109309131556679,13.145154404553656,0.0008458621095104092,20.84499906883498,0.0012506999441300986,19.140226425217485,0.0013148503370366794
P02931,136.6981387688421,0.010970901906319894,99.70213172674822,0.007643830099050698,248.65578253059488,0.01950991524470821,148.9611070477497,0.009980394172199232,332.64332965832716,0.022952389746424575,159.8415920771679,0.011242191976094142,470.7722556208132,0.03029317123125233,433.30880078979726,0.025998528047387837,337.0148070251471,0.023151451960857935
P02932,0.04945903179807667,3.969404346871282e-06,0.0631901946578169,4.84458159043263e-06,0.05192750210852187,4.074311703899408e-06,0.10609894171778633,7.108629095091686e-06,0.08019795896809512,5.533659168798564e-06,0.11464892941120498,8.063641368588083e-06,0.0699373097346655,4.500313843795867e-06,0.0950165687726591,5.700994126359546e-06,0.0710296037471618,4.879424953065898e-06
P02943,10.404187636055203,0.0008350027513039176,9.865687634161574,0.0007563693852857208,9.143366585941084,0.0007174026090507621,0.833974027653243,5.587625985276729e-05,1.0759948564441597,7.424364509464703e-05,0.9010832045996566,6.337618539017586e-05,5.4999217835659495,0.0003539080104207655,5.798973304727034,0.000347938398283622,5.180151038510034,0.00035585385394981976
P03004,1.2841943220651313,0.00010306482636061182,1.3871132330756735,0.00010634534786913497,1.324333358038924,0.00010390923270766943,1.4469070210667407,9.694277041147165e-05,0.789556067796938,5.447936867798872e-05,1.570766138507079,0.00011047721840833124,1.5605271282090383,0.00010041652824997291,1.3008724741884168,7.8052348451305e-05,1.2322251629241094,8.464851119217796e-05
P03018,3.5931831283145743,0.0002883759792724261,2.98324190848198,0.00022871521298361848,3.2104400807312445,0.0002518960678727592,3.015429303526965,0.0002020337633363067,3.5136764435068764,0.00024244367460197447,2.9366636404774384,0.00020654534271357985,3.47639065398917,0.00022369818121321618,2.860142214781622,0.0001716085328868973,4.387047841087912,0.0003013711125616914
P03023,3.8028042183410458,0.0003051994154719865,3.736298146703608,0.00028644952458061,3.5116790845964916,0.0002755317435606478,2.4620583132199787,0.0001649579069857386,2.230827802101031,0.00015392711834497116,1.7159788242172962,0.00012069051063661651,3.3706511531728207,0.0002168940742041641,8.147901187235586,0.0004888740712341352,2.8730033526957754,0.00019736283901127503
P03024,2.521830058075065,0.00020239302773781935,2.188615295677903,0.0001677938393353059,1.7588527721652365,0.00013800229443142626,0.7817135570989143,5.2374808325627275e-05,1.8109912423291026,0.0001249583957207081,1.593574052837046,0.00011208137504953891,2.9890040859441274,0.00019233591509553518,1.7001101066333153,0.00010200660639799891,2.878875478386911,0.00019776622851527475
P03813,0.03260929929462865,2.6171053023637865e-06,0.08460228524088052,6.486175201800841e-06,0.0661292050562269,5.18859916595011e-06,0.2343386823389864,1.5700691716712092e-05,0.18758700975118758,1.2943503672831945e-05,0.2852450985742158,2.0062238599719848e-05,0.3281614138216926,2.111647358504805e-05,0.2163718392208085,1.2982310353248508e-05,0.33707460175541876,2.315555959885051e-05
P03817,5.597854633682913,0.00044926371803660303,37.20669220479387,0.0028525130690341964,4.500465902360012,0.00035311347849286247,29.91172450445495,0.0020040855417984816,32.40695510933625,0.0022360799025442015,12.518456560540518,0.0008804647780913499,54.51201372200797,0.003507729578633557,33.541983389768546,0.0020125190033861125,35.71027839821747,0.002453140863877548
P03835,0.03762731927863164,3.019833572874796e-06,0.0765756496595808,5.870799807234529e-06,0.07634249944856218,5.989949956733341e-06,0.06452112702437235,4.322915510632948e-06,0.0660152568862439,4.55505272515083e-06,0.06285971244578717,4.421133108687031e-06,0.05877833800841794,3.782258271846024e-06,0.059708602468512555,3.582516148110753e-06,0.07008497753304538,4.814533239226596e-06
P03841,34.780576024835604,0.002791364178403473,28.61562613389058,0.0021938646702649445,23.386459916618282,0.0018349376242269729,7.751618448347164,0.0005193584360392601,4.905192411955396,0.0003384582764249223,3.50329599319354,0.00024639848485461235,11.013521356862547,0.0007086961568763727,14.995296102998733,0.0008997177661799238,8.990763639984394,0.0006176263717902323
P04036,6.6476013725306276,0.000533512622974894,6.59294979791889,0.0005054594845071149,7.570575841094351,0.0005939990275320183,24.264825804427403,0.0016257433288966363,26.775349053318905,0.0018474990846790045,21.940633906429714,0.0015431579180855567,12.519411204032663,0.0008055968948681888,12.207904502641485,0.0007324742701584891,13.117269461486494,0.0009010993803977679
P04079,19.434203548981042,0.0015597194130336069,19.453493867514457,0.0014914345298427752,19.694667642526298,0.0015452739227212943,30.388571697625427,0.002036034303740904,24.74720349419167,0.001707557041099225,27.540184235689104,0.0019369929579101338,14.259369993516337,0.0009175594604523557,16.381140010460584,0.000982868400627635,10.623127944516641,0.000729762702275491
P04128,0.17695201503051727,1.420153351398767e-05,0.12768891863536577,9.78948376204471e-06,0.16372192625995105,1.2845874214242312e-05,0.4235302807363817,2.8376528809337577e-05,0.4507505824518596,3.110179018917832e-05,0.17847736729576175,1.2552908166468578e-05,0.0275606249265809,1.7734662996234667e-06,0.0543339163778514,3.260034982671084e-06,0.14347466822626576,9.856085904239128e-06
P04335,5.875004517248743,0.00047150677279457866,5.714844073008163,0.00043813804559729257,8.010733417122252,0.000628534468112669,2.286514636093068,0.0001531964806182356,4.599047651289496,0.00031733428793897524,5.895362774526607,0.0004146405151417047,5.43113842108323,0.00034948195057405134,2.465045235013219,0.00014790271410079314,6.8516798584131635,0.00047068061636055647
P04425,8.642992337536514,0.0006936555388843407,8.909572890795323,0.0006830672549609747,9.886469206499456,0.0007757075838945727,10.697205807210494,0.0007167127890831033,11.346502310651166,0.0007829086594349305,10.13341589168445,0.0007127169177151398,9.590304825889648,0.000617115267057247,8.091376362081192,0.00048548258172487153,7.506816681085565,0.0005156856676571824
P04693,6.553081545384195,0.0005259268009500649,4.5359868396328,0.0003477589910385147,6.580721268206504,0.0005163335148900487,24.116103272415938,0.0016157789192518682,19.894887889287933,0.0013727472643608675,11.350511089947497,0.000798319279992974,10.868919124698811,0.0006993913175893148,18.645862717762295,0.0011187517630657376,13.691285300467756,0.0009405317728147417
P04805,19.480012268316106,0.0015633958564058824,14.288112792172807,0.0010954219807332486,18.75551486146193,0.0014715865506685513,21.586929003874257,0.0014463242432595754,20.70543297094565,0.00142867487499525,13.96950936480135,0.000982522158657695,13.107801409775295,0.0008434585254985843,16.512802854760814,0.0009907681712856488,8.355762410394416,0.0005740045481923121
P04816,0.13162697686682034,1.0563908656234557e-05,0.13194496479263756,1.0115780634102213e-05,0.11513599491535112,9.03374729335832e-06,8.525303461776055,0.0005711953319389957,6.592712686962809,0.0004548971754004339,4.644905110418466,0.00032669165943276544,3.7056744046366314,0.00023845209212444411,8.117551573659027,0.0004870530944195416,4.854512932185444,0.000333483931863174
P04825,9.93307315111003,0.0007971927939224204,14.668957798872864,0.0011246200979135863,10.763176784996837,0.0008444954092843673,9.627436217715122,0.0006450382265869133,11.883703132207334,0.000819975516122306,10.591264743869232,0.000744918953652136,15.426568915093933,0.000992666173666914,12.405184332110379,0.0007443110599266227,15.743884635137581,0.0010815364227616253
P04846,0.1947003892203528,1.5625954314351393e-05,0.14729656972173727,1.1292737011999859e-05,0.49722439740238494,3.901299118080251e-05,2.322645820014777,0.0001556172699409901,4.90746892085073,0.0003386153555387004,6.692326259353341,0.0004706936135745184,1.762557694856399,0.00011341675601684655,1.98845105344057,0.0001193070632064342,2.950605528680723,0.0002026937711006758
P04951,5.65491946130978,0.0004538435362538362,5.70928066304822,0.00043771151750036355,4.304208105488005,0.0003377147898152127,6.421617772895036,0.0004302483907839675,3.8750851707313227,0.0002673808767804613,5.502664622979351,0.0003870207451495477,3.04915745618577,0.0001962066537023887,4.008815080700172,0.0002405289048420103,2.773558777495305,0.00019053142906272098
